                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     68,                 1.3428,                 1.0436,                  1.388,                0.82522,                0.72721,                0.80552,                0.49802,                 1.3796,                0.91962,                 1.4404,               0.006733,               0.006733,               0.006733
                     69,                 1.3435,                 1.0369,                 1.3823,                0.81645,                0.73524,                0.80712,                0.50063,                 1.3724,                0.91862,                 1.4354,              0.0066835,              0.0066835,              0.0066835
                     70,                 1.3441,                 1.0333,                 1.3854,                0.81923,                0.73724,                0.80958,                0.50282,                  1.368,                0.91234,                 1.4322,               0.006634,               0.006634,               0.006634
                     71,                 1.3384,                 1.0297,                 1.3788,                 0.8127,                0.74237,                0.81033,                0.50313,                 1.3604,                0.90495,                 1.4265,              0.0065845,              0.0065845,              0.0065845
                     72,                 1.3286,                 1.0172,                 1.3713,                0.82128,                0.73535,                 0.8098,                 0.5058,                 1.3563,                0.89822,                 1.4232,               0.006535,               0.006535,               0.006535
                     73,                 1.3198,                 1.0146,                 1.3642,                0.82358,                0.73871,                0.81135,                0.50629,                 1.3534,                0.89227,                 1.4199,              0.0064855,              0.0064855,              0.0064855
                     74,                 1.3165,                 1.0151,                 1.3671,                0.83375,                0.73542,                0.81342,                0.50711,                 1.3501,                0.88765,                 1.4182,               0.006436,               0.006436,               0.006436
                     75,                 1.3119,                0.99675,                 1.3586,                0.84519,                0.73004,                0.81528,                0.50964,                 1.3453,                0.88397,                 1.4164,              0.0063865,              0.0063865,              0.0063865
                     76,                  1.313,                 1.0043,                 1.3618,                0.83516,                0.73657,                0.81667,                0.51218,                 1.3408,                0.87848,                 1.4119,               0.006337,               0.006337,               0.006337
                     77,                 1.3094,                0.99438,                 1.3575,                0.84296,                 0.7368,                0.81684,                 0.5135,                 1.3354,                 0.8733,                 1.4081,              0.0062875,              0.0062875,              0.0062875
                     78,                 1.3093,                 1.0017,                 1.3638,                0.84008,                0.73858,                0.81863,                0.51568,                 1.3298,                0.87033,                 1.4061,               0.006238,               0.006238,               0.006238
                     79,                 1.3058,                 0.9932,                 1.3543,                0.83814,                0.74435,                0.81903,                0.51729,                 1.3248,                0.86638,                 1.4042,              0.0061885,              0.0061885,              0.0061885
                     80,                 1.3028,                0.98563,                 1.3517,                0.83422,                0.74972,                0.81894,                0.51777,                 1.3179,                0.86586,                 1.4002,               0.006139,               0.006139,               0.006139
                     81,                 1.3037,                0.98498,                 1.3514,                0.83737,                0.74571,                0.81824,                0.51914,                 1.3158,                0.86263,                 1.3986,              0.0060895,              0.0060895,              0.0060895
                     82,                  1.296,                0.97815,                  1.347,                 0.8311,                0.75329,                0.81958,                0.52117,                 1.3119,                0.86105,                 1.3963,                0.00604,                0.00604,                0.00604
                     83,                 1.2882,                 0.9678,                 1.3448,                0.82862,                0.75323,                0.82103,                0.52251,                 1.3109,                0.86053,                 1.3964,              0.0059905,              0.0059905,              0.0059905
                     84,                  1.283,                0.96379,                 1.3414,                0.82858,                0.75373,                0.82133,                0.52384,                 1.3079,                0.86085,                 1.3951,               0.005941,               0.005941,               0.005941
                     85,                 1.2798,                0.96473,                  1.337,                0.83093,                0.75284,                0.82177,                 0.5243,                 1.3049,                0.85785,                  1.393,              0.0058915,              0.0058915,              0.0058915
                     86,                 1.2799,                0.96271,                 1.3366,                0.83565,                0.74677,                0.82248,                0.52511,                 1.3035,                0.85586,                 1.3918,               0.005842,               0.005842,               0.005842
                     87,                 1.2788,                0.95391,                 1.3335,                0.83532,                0.74705,                0.82282,                 0.5257,                 1.3023,                 0.8527,                 1.3903,              0.0057925,              0.0057925,              0.0057925
                     88,                 1.2754,                0.95119,                 1.3327,                 0.8416,                0.74148,                0.82362,                0.52734,                  1.301,                0.85102,                 1.3891,               0.005743,               0.005743,               0.005743
                     89,                 1.2721,                0.95426,                 1.3328,                0.84334,                0.74415,                0.82412,                0.52843,                 1.2991,                0.84744,                 1.3877,              0.0056935,              0.0056935,              0.0056935
                     90,                 1.2666,                0.93615,                 1.3224,                0.84829,                0.74643,                 0.8256,                0.52983,                 1.2959,                 0.8447,                 1.3854,               0.005644,               0.005644,               0.005644
                     91,                 1.2649,                0.94387,                  1.327,                0.84883,                 0.7471,                0.82635,                0.53106,                  1.293,                0.84123,                  1.383,              0.0055945,              0.0055945,              0.0055945
                     92,                 1.2546,                0.93069,                 1.3184,                0.84504,                0.74986,                 0.8266,                0.53231,                 1.2904,                0.83871,                 1.3813,               0.005545,               0.005545,               0.005545
                     93,                 1.2544,                0.92885,                 1.3164,                0.84592,                0.75039,                 0.8269,                0.53324,                 1.2876,                0.83739,                 1.3791,              0.0054955,              0.0054955,              0.0054955
                     94,                 1.2526,                 0.9263,                 1.3201,                0.84686,                0.75179,                0.82763,                0.53484,                 1.2851,                0.83551,                 1.3778,               0.005446,               0.005446,               0.005446
                     95,                 1.2468,                0.92041,                 1.3141,                 0.8497,                 0.7524,                 0.8273,                0.53603,                 1.2825,                0.83257,                 1.3754,              0.0053965,              0.0053965,              0.0053965
