                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    103,                  1.145,                0.84714,                 1.2546,                 0.8698,                0.77491,                0.84758,                0.58043,                 1.2119,                0.78739,                 1.3348,              0.0050005,              0.0050005,              0.0050005
                    104,                 1.1459,                0.83922,                   1.26,                0.86986,                0.77535,                0.84856,                0.58154,                   1.21,                0.78535,                 1.3335,               0.004951,               0.004951,               0.004951
                    105,                 1.1365,                0.83336,                 1.2528,                0.86952,                0.77526,                0.84856,                0.58215,                 1.2077,                0.78455,                 1.3317,              0.0049015,              0.0049015,              0.0049015
                    106,                  1.133,                0.83571,                 1.2494,                0.86883,                0.77645,                0.84897,                0.58242,                 1.2059,                0.78305,                 1.3303,               0.004852,               0.004852,               0.004852
                    107,                  1.135,                0.82455,                 1.2498,                0.86753,                0.77936,                0.84917,                0.58343,                 1.2041,                0.78147,                 1.3288,              0.0048025,              0.0048025,              0.0048025
                    108,                   1.12,                0.81792,                  1.236,                0.86812,                0.78049,                0.84992,                0.58406,                 1.2023,                0.78052,                 1.3276,               0.004753,               0.004753,               0.004753
                    109,                 1.1285,                0.82789,                 1.2484,                0.86873,                0.78025,                0.84988,                0.58485,                 1.2011,                0.77917,                 1.3269,              0.0047035,              0.0047035,              0.0047035
                    110,                  1.124,                0.81944,                 1.2472,                0.86988,                0.77914,                0.84986,                0.58546,                 1.1997,                0.77853,                 1.3258,               0.004654,               0.004654,               0.004654
                    111,                 1.1198,                 0.8125,                  1.238,                 0.8699,                0.77914,                0.84988,                0.58614,                 1.1978,                0.77742,                 1.3244,              0.0046045,              0.0046045,              0.0046045
                    112,                 1.1185,                0.81871,                 1.2421,                0.87045,                0.77959,                0.84964,                0.58633,                 1.1962,                0.77656,                 1.3234,               0.004555,               0.004555,               0.004555
                    113,                 1.1176,                0.80695,                 1.2345,                0.87536,                0.77789,                0.84976,                0.58697,                 1.1947,                0.77546,                 1.3223,              0.0045055,              0.0045055,              0.0045055
                    114,                 1.0985,                0.79064,                 1.2242,                 0.8755,                0.77847,                0.85037,                0.58743,                 1.1939,                0.77403,                 1.3216,               0.004456,               0.004456,               0.004456
                    115,                  1.107,                0.79397,                 1.2311,                0.87624,                0.77788,                0.85059,                0.58838,                 1.1925,                0.77222,                 1.3204,              0.0044065,              0.0044065,              0.0044065
                    116,                 1.1013,                0.79974,                 1.2309,                0.87764,                0.77851,                0.85035,                0.58901,                  1.191,                 0.7708,                 1.3195,               0.004357,               0.004357,               0.004357
                    117,                 1.0935,                0.79072,                 1.2243,                0.88067,                0.77669,                0.85055,                0.58939,                 1.1892,                0.76957,                 1.3186,              0.0043075,              0.0043075,              0.0043075
                    118,                 1.0936,                0.78684,                 1.2204,                0.88014,                 0.7778,                0.85053,                0.59028,                 1.1877,                0.76821,                 1.3178,               0.004258,               0.004258,               0.004258
                    119,                 1.0958,                0.79146,                 1.2241,                  0.877,                0.77981,                0.85076,                0.59052,                 1.1868,                0.76667,                 1.3173,              0.0042085,              0.0042085,              0.0042085
                    120,                 1.0897,                0.78571,                 1.2211,                0.87811,                0.77936,                0.85108,                0.59121,                 1.1854,                 0.7655,                 1.3162,               0.004159,               0.004159,               0.004159
                    121,                 1.0836,                0.78161,                  1.217,                0.87971,                0.77981,                0.85113,                0.59157,                 1.1843,                0.76479,                 1.3153,              0.0041095,              0.0041095,              0.0041095
                    122,                 1.0811,                0.78344,                 1.2162,                0.88063,                0.78003,                0.85122,                0.59187,                 1.1837,                0.76402,                  1.315,                0.00406,                0.00406,                0.00406
                    123,                 1.0753,                 0.7767,                 1.2102,                0.87891,                0.78048,                0.85109,                0.59222,                 1.1823,                0.76361,                 1.3142,              0.0040105,              0.0040105,              0.0040105
                    124,                 1.0737,                0.76895,                 1.2114,                0.87924,                0.78137,                0.85134,                0.59272,                 1.1812,                0.76248,                 1.3137,               0.003961,               0.003961,               0.003961
                    125,                 1.0664,                 0.7639,                 1.2043,                0.87948,                0.78159,                0.85125,                0.59294,                 1.1804,                 0.7616,                 1.3132,              0.0039115,              0.0039115,              0.0039115
                    126,                 1.0672,                0.75907,                 1.2023,                0.87827,                0.78293,                0.85145,                0.59371,                 1.1793,                0.76065,                 1.3126,               0.003862,               0.003862,               0.003862
                    127,                 1.0671,                0.76712,                 1.2032,                0.87954,                0.78204,                0.85084,                0.59454,                 1.1778,                0.75969,                 1.3117,              0.0038125,              0.0038125,              0.0038125
                    128,                  1.064,                0.75838,                  1.203,                0.88129,                0.78003,                 0.8511,                0.59477,                 1.1766,                0.75808,                 1.3113,               0.003763,               0.003763,               0.003763
                    129,                 1.0627,                0.75978,                 1.2026,                0.87981,                0.78307,                 0.8507,                0.59522,                 1.1755,                0.75692,                 1.3103,              0.0037135,              0.0037135,              0.0037135
