                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     54,                0.93374,                 1.1686,                 1.6177,                0.80451,                 0.6862,                0.78147,                0.46006,                 1.0379,                 1.0227,                 1.7652,               0.007426,               0.007426,               0.007426
                     55,                0.92811,                 1.1542,                  1.618,                 0.8082,                0.69307,                0.78422,                0.46343,                 1.0313,                 1.0188,                 1.7583,              0.0073765,              0.0073765,              0.0073765
                     56,                0.92753,                 1.1543,                  1.611,                0.82068,                0.69467,                 0.7845,                0.46598,                 1.0291,                 1.0135,                 1.7515,               0.007327,               0.007327,               0.007327
                     57,                0.92893,                 1.1578,                 1.6112,                 0.8062,                0.71228,                0.78994,                0.47062,                 1.0191,                 1.0058,                 1.7423,              0.0072775,              0.0072775,              0.0072775
                     58,                0.92233,                 1.1493,                 1.6102,                0.80971,                0.71407,                 0.7918,                0.47123,                 1.0213,                0.99706,                 1.7459,               0.007228,               0.007228,               0.007228
                     59,                0.91698,                 1.1341,                 1.5991,                0.81148,                0.70782,                0.79377,                0.47498,                 1.0155,                0.99828,                 1.7384,              0.0071785,              0.0071785,              0.0071785
                     60,                 0.9141,                   1.13,                 1.6001,                0.81748,                0.71295,                0.79815,                0.47739,                 1.0108,                0.99546,                 1.7343,               0.007129,               0.007129,               0.007129
                     61,                 0.9235,                 1.1412,                 1.6007,                0.81455,                0.71897,                    0.8,                0.48015,                 1.0037,                0.98589,                  1.728,              0.0070795,              0.0070795,              0.0070795
                     62,                0.90781,                 1.1228,                 1.5859,                0.82239,                0.71473,                0.80113,                0.48012,                0.99706,                0.97862,                 1.7228,                0.00703,                0.00703,                0.00703
                     63,                0.90158,                 1.1186,                 1.5896,                0.83177,                0.70604,                0.80152,                0.48348,                0.99281,                0.97039,                 1.7201,              0.0069805,              0.0069805,              0.0069805
                     64,                0.90541,                  1.114,                 1.5811,                0.82146,                0.71362,                0.80457,                0.48564,                0.99565,                0.96392,                 1.7135,               0.006931,               0.006931,               0.006931
                     65,                0.91149,                 1.1231,                 1.5851,                0.82177,                0.72237,                0.80622,                0.48743,                0.99129,                0.96598,                 1.7086,              0.0068815,              0.0068815,              0.0068815
                     66,                0.90582,                 1.1129,                 1.5828,                0.83102,                0.71317,                0.80604,                0.48836,                0.99014,                0.96109,                 1.7082,               0.006832,               0.006832,               0.006832
                     67,                0.89836,                 1.1037,                 1.5706,                0.81671,                0.72789,                0.80797,                0.49156,                0.98008,                0.95339,                  1.701,              0.0067825,              0.0067825,              0.0067825
                     68,                0.89982,                 1.1022,                 1.5789,                0.81804,                0.72844,                0.80808,                 0.4927,                0.97321,                0.95139,                 1.6969,               0.006733,               0.006733,               0.006733
                     69,                 0.8972,                 1.1032,                 1.5793,                0.82504,                0.72935,                 0.8114,                 0.4954,                0.97035,                0.94753,                 1.6958,              0.0066835,              0.0066835,              0.0066835
                     70,                0.89373,                  1.097,                 1.5729,                0.82808,                0.73033,                 0.8132,                0.49775,                0.96487,                 0.9429,                   1.69,               0.006634,               0.006634,               0.006634
                     71,                0.89833,                 1.0936,                 1.5687,                0.82192,                 0.7368,                0.81414,                0.49977,                0.95974,                0.94067,                 1.6849,              0.0065845,              0.0065845,              0.0065845
                     72,                0.88509,                 1.0825,                 1.5628,                 0.8285,                0.73323,                 0.8149,                0.50212,                0.95481,                0.93447,                 1.6801,               0.006535,               0.006535,               0.006535
                     73,                0.88171,                  1.084,                 1.5577,                0.82565,                0.73323,                0.81528,                0.50338,                0.95099,                0.92949,                 1.6771,              0.0064855,              0.0064855,              0.0064855
                     74,                0.88807,                 1.0828,                 1.5646,                0.82918,                0.73458,                0.81634,                0.50412,                0.94528,                0.92715,                 1.6707,               0.006436,               0.006436,               0.006436
                     75,                0.87732,                  1.069,                 1.5555,                0.83022,                0.73561,                 0.8177,                0.50706,                0.94033,                0.92238,                 1.6662,              0.0063865,              0.0063865,              0.0063865
                     76,                0.87663,                 1.0629,                 1.5513,                0.82729,                0.74088,                0.81904,                0.50918,                0.93796,                 0.9183,                 1.6634,               0.006337,               0.006337,               0.006337
                     77,                0.88076,                 1.0701,                 1.5547,                0.82622,                0.74415,                0.82045,                0.51031,                0.93716,                0.91514,                 1.6606,              0.0062875,              0.0062875,              0.0062875
                     78,                0.87059,                 1.0572,                 1.5397,                0.82611,                0.74682,                0.82096,                0.51041,                0.93564,                0.91559,                 1.6561,               0.006238,               0.006238,               0.006238
                     79,                0.87623,                 1.0603,                 1.5502,                0.82973,                0.74214,                0.82051,                0.51178,                0.93418,                0.91259,                 1.6541,              0.0061885,              0.0061885,              0.0061885
                     80,                0.86988,                 1.0575,                 1.5453,                0.82821,                0.74816,                0.82251,                0.51245,                0.93408,                0.91105,                 1.6528,               0.006139,               0.006139,               0.006139
                     81,                0.86548,                 1.0494,                 1.5383,                0.82942,                0.74772,                0.82293,                0.51332,                0.93282,                0.90861,                 1.6511,              0.0060895,              0.0060895,              0.0060895
                     82,                0.85843,                 1.0398,                 1.5302,                0.83192,                0.74794,                0.82422,                 0.5141,                0.93209,                0.90615,                  1.649,                0.00604,                0.00604,                0.00604
                     83,                0.85448,                 1.0515,                 1.5318,                0.83631,                0.74809,                0.82476,                0.51594,                0.92992,                 0.9026,                 1.6475,              0.0059905,              0.0059905,              0.0059905
                     84,                0.85999,                 1.0372,                 1.5296,                0.83263,                0.75283,                0.82631,                0.51729,                0.92698,                0.89939,                 1.6454,               0.005941,               0.005941,               0.005941
                     85,                0.86124,                 1.0444,                 1.5316,                0.84414,                0.74357,                0.82585,                0.51876,                0.92254,                0.89723,                 1.6412,              0.0058915,              0.0058915,              0.0058915
                     86,                0.85164,                 1.0305,                 1.5216,                0.84633,                0.74014,                 0.8265,                0.51966,                0.91904,                0.89405,                  1.638,               0.005842,               0.005842,               0.005842
                     87,                0.84897,                 1.0257,                 1.5216,                0.84152,                0.74682,                0.82661,                0.52079,                0.91601,                0.89226,                  1.635,              0.0057925,              0.0057925,              0.0057925
                     88,                 0.8544,                 1.0368,                 1.5239,                 0.8457,                0.74267,                0.82646,                0.52148,                0.91402,                0.89097,                 1.6331,               0.005743,               0.005743,               0.005743
                     89,                0.85328,                 1.0329,                 1.5276,                0.84471,                0.74482,                0.82721,                0.52258,                0.91093,                0.88955,                 1.6301,              0.0056935,              0.0056935,              0.0056935
                     90,                0.85032,                 1.0228,                 1.5167,                0.84555,                0.74593,                0.82761,                0.52386,                0.90919,                0.88766,                 1.6284,               0.005644,               0.005644,               0.005644
                     91,                 0.8517,                 1.0281,                 1.5261,                0.84824,                0.74364,                 0.8272,                 0.5243,                0.90737,                0.88715,                  1.626,              0.0055945,              0.0055945,              0.0055945
                     92,                0.85092,                 1.0275,                 1.5212,                0.84408,                0.74438,                0.82699,                0.52532,                0.90496,                0.88531,                 1.6235,               0.005545,               0.005545,               0.005545
                     93,                0.83596,                 1.0102,                 1.5078,                0.84606,                0.74475,                0.82831,                0.52613,                0.90282,                  0.884,                 1.6207,              0.0054955,              0.0054955,              0.0054955
                     94,                0.82968,                0.99991,                 1.5035,                0.84765,                0.74482,                0.82866,                0.52682,                0.90024,                0.88174,                 1.6188,               0.005446,               0.005446,               0.005446
                     95,                0.83797,                0.99557,                 1.5023,                0.84618,                0.74905,                0.82912,                 0.5277,                0.89819,                0.88036,                 1.6167,              0.0053965,              0.0053965,              0.0053965
                     96,                0.83727,                 1.0011,                 1.5014,                0.84204,                0.75086,                0.82976,                0.52838,                0.89596,                0.87902,                  1.615,               0.005347,               0.005347,               0.005347
