                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     95,                 1.3013,                 1.1119,                  1.521,                0.71261,                0.64035,                0.68095,                 0.3876,                 1.4818,                 1.3756,                 1.8105,              0.0053965,              0.0053965,              0.0053965
                     96,                 1.3049,                 1.1462,                 1.5454,                0.72437,                0.60234,                0.68038,                0.38793,                 1.4308,                 1.2906,                 1.7545,               0.005347,               0.005347,               0.005347
                     97,                 1.2848,                 1.1253,                 1.5164,                0.65228,                0.65273,                0.67392,                0.39442,                  1.448,                   1.38,                 1.7559,              0.0052975,              0.0052975,              0.0052975
                     98,                 1.2893,                 1.1137,                 1.5373,                0.72773,                0.60178,                0.67664,                 0.3962,                 1.4544,                 1.3938,                 1.7605,               0.005248,               0.005248,               0.005248
                     99,                  1.288,                 1.0769,                 1.5216,                0.72659,                0.60819,                0.68893,                0.39447,                 1.4764,                 1.3872,                 1.7939,              0.0051985,              0.0051985,              0.0051985
                    100,                 1.2837,                 1.1111,                   1.51,                0.74112,                0.61988,                0.69342,                0.38947,                 1.4361,                 1.3389,                   1.76,               0.005149,               0.005149,               0.005149
                    101,                 1.2779,                 1.0771,                 1.5145,                0.71129,                0.67251,                0.70361,                0.40163,                 1.4737,                 1.2746,                    1.8,              0.0050995,              0.0050995,              0.0050995
                    102,                 1.2717,                 1.1032,                 1.4917,                 0.7026,                0.66082,                 0.7155,                0.40371,                 1.3549,                 1.2654,                 1.6872,                0.00505,                0.00505,                0.00505
                    103,                 1.2966,                 1.0655,                 1.5013,                0.74616,                0.64463,                0.72826,                0.42202,                   1.47,                 1.3041,                 1.7729,              0.0050005,              0.0050005,              0.0050005
                    104,                 1.2611,                 1.0731,                 1.4938,                0.73519,                0.60073,                0.68938,                0.40426,                 1.4983,                 1.4517,                 1.7902,               0.004951,               0.004951,               0.004951
                    105,                 1.2451,                 1.0473,                 1.4863,                0.75534,                 0.5731,                0.67461,                0.39007,                 1.4934,                 1.2949,                 1.8523,              0.0049015,              0.0049015,              0.0049015
                    106,                  1.261,                 1.0689,                  1.501,                0.68496,                0.60393,                0.67105,                0.38627,                 1.5018,                 1.3793,                 1.8099,               0.004852,               0.004852,               0.004852
                    107,                 1.2295,                 1.0407,                  1.489,                0.76378,                0.56433,                0.67142,                0.38512,                 1.4862,                 1.3332,                  1.781,              0.0048025,              0.0048025,              0.0048025
                    108,                 1.2464,                  1.046,                 1.4886,                0.74489,                0.64888,                0.71566,                0.39224,                 1.5125,                 1.2423,                  1.793,               0.004753,               0.004753,               0.004753
                    109,                 1.2475,                 1.0315,                 1.4852,                0.76917,                0.62281,                0.72491,                0.40501,                 1.5252,                 1.1929,                 1.8343,              0.0047035,              0.0047035,              0.0047035
                    110,                 1.2588,                 1.0554,                 1.5123,                0.74668,                0.66667,                 0.7195,                0.40287,                 1.4748,                 1.1666,                 1.7909,               0.004654,               0.004654,               0.004654
                    111,                 1.2411,                  1.047,                 1.4822,                0.70534,                0.64035,                0.69472,                0.38092,                 1.5683,                 1.2791,                 1.8642,              0.0046045,              0.0046045,              0.0046045
                    112,                 1.2532,                 1.0354,                  1.485,                0.73385,                0.65205,                0.70572,                0.39263,                 1.6084,                 1.2796,                 1.9018,               0.004555,               0.004555,               0.004555
                    113,                 1.2304,                   1.03,                  1.483,                0.72531,                0.66374,                0.72256,                0.41466,                 1.4058,                 1.2286,                 1.7112,              0.0045055,              0.0045055,              0.0045055
                    114,                  1.191,                0.99106,                 1.4484,                0.77345,                 0.5614,                0.67688,                0.39283,                 1.4477,                 1.3013,                 1.7439,               0.004456,               0.004456,               0.004456
                    115,                 1.2144,                 1.0042,                 1.4606,                0.70792,                0.64035,                0.70399,                0.40871,                 1.4329,                  1.271,                 1.7378,              0.0044065,              0.0044065,              0.0044065
                    116,                 1.2412,                 1.0286,                 1.4715,                0.80659,                0.57602,                0.70803,                0.42227,                 1.4225,                 1.2575,                 1.7475,               0.004357,               0.004357,               0.004357
                    117,                 1.1697,                0.98883,                 1.4283,                0.70167,                0.65789,                0.71159,                 0.4196,                 1.3876,                 1.2312,                 1.7339,              0.0043075,              0.0043075,              0.0043075
                    118,                  1.218,                  1.006,                 1.4613,                0.64866,                 0.6964,                0.69246,                0.39484,                 1.3497,                 1.2583,                 1.7066,               0.004258,               0.004258,               0.004258
                    119,                 1.2148,                 1.0018,                 1.4873,                0.70504,                0.68494,                0.72384,                 0.4146,                 1.3841,                 1.1977,                 1.7016,              0.0042085,              0.0042085,              0.0042085
                    120,                 1.1932,                 1.0029,                 1.4684,                0.76597,                0.62865,                0.72286,                0.41032,                 1.4365,                 1.2544,                 1.7635,               0.004159,               0.004159,               0.004159
                    121,                 1.1965,                0.99844,                 1.4404,                0.78253,                0.63158,                0.72031,                0.41646,                 1.4385,                 1.2296,                 1.7261,              0.0041095,              0.0041095,              0.0041095
                    122,                 1.2297,                0.99619,                 1.4582,                0.79834,                0.61352,                0.72412,                0.41462,                 1.4403,                 1.2082,                 1.7575,                0.00406,                0.00406,                0.00406
                    123,                 1.1818,                0.99918,                 1.4343,                0.76643,                0.64035,                0.74331,                0.42889,                 1.3787,                 1.2034,                 1.6929,              0.0040105,              0.0040105,              0.0040105
                    124,                 1.1768,                0.96986,                 1.4214,                 0.6586,                0.63158,                  0.685,                0.39844,                 1.4673,                  1.333,                 1.7625,               0.003961,               0.003961,               0.003961
                    125,                 1.1971,                0.99525,                 1.4678,                 0.6808,                 0.6462,                0.70887,                0.40895,                 1.4502,                 1.2247,                 1.7544,              0.0039115,              0.0039115,              0.0039115
                    126,                 1.1652,                0.95759,                 1.4304,                0.77645,                0.60234,                0.69743,                0.38454,                 1.5005,                  1.272,                 1.8454,               0.003862,               0.003862,               0.003862
                    127,                 1.2027,                0.95036,                 1.4419,                0.73961,                0.62865,                 0.7046,                0.40035,                 1.5378,                  1.373,                  1.855,              0.0038125,              0.0038125,              0.0038125
                    128,                 1.1709,                0.98387,                 1.4442,                0.74662,                0.62573,                0.71377,                0.41516,                 1.4572,                 1.2819,                 1.7701,               0.003763,               0.003763,               0.003763
                    129,                 1.1964,                 1.0212,                 1.4791,                0.79373,                0.66082,                 0.7398,                0.41355,                 1.4434,                 1.2121,                 1.7669,              0.0037135,              0.0037135,              0.0037135
                    130,                  1.181,                0.96175,                 1.4257,                0.74205,                0.65789,                0.71806,                 0.4149,                 1.4377,                 1.2019,                  1.761,               0.003664,               0.003664,               0.003664
                    131,                 1.1518,                0.92476,                 1.4098,                0.71674,                0.67329,                0.71566,                0.40615,                 1.4351,                 1.1873,                 1.7668,              0.0036145,              0.0036145,              0.0036145
                    132,                 1.1327,                0.93855,                 1.4021,                0.71569,                0.64035,                0.72327,                0.41795,                 1.4112,                 1.2183,                 1.7178,               0.003565,               0.003565,               0.003565
                    133,                 1.1704,                0.95248,                 1.4151,                0.69769,                0.63743,                0.70881,                0.41063,                 1.4209,                 1.2363,                 1.7028,              0.0035155,              0.0035155,              0.0035155
                    134,                 1.1709,                0.94276,                 1.4165,                0.81293,                0.63743,                0.75058,                0.43375,                 1.4436,                 1.1444,                 1.7595,               0.003466,               0.003466,               0.003466
                    135,                  1.118,                0.90759,                 1.3705,                0.73673,                0.68421,                0.73371,                0.42153,                 1.4494,                 1.2013,                 1.7262,              0.0034165,              0.0034165,              0.0034165
                    136,                 1.1557,                0.92318,                 1.4045,                0.82169,                0.61982,                0.73341,                0.41893,                 1.4263,                  1.224,                 1.7261,               0.003367,               0.003367,               0.003367
                    137,                 1.1551,                0.93928,                 1.4231,                0.75095,                0.64327,                0.73002,                0.43148,                 1.3696,                  1.156,                 1.6903,              0.0033175,              0.0033175,              0.0033175
                    138,                  1.147,                0.97387,                 1.4259,                0.79698,                0.60819,                 0.7249,                 0.4229,                 1.4446,                 1.2236,                 1.7647,               0.003268,               0.003268,               0.003268
                    139,                 1.1571,                0.91011,                 1.4311,                0.69151,                0.64888,                0.70493,                0.42073,                 1.4053,                 1.2671,                 1.7213,              0.0032185,              0.0032185,              0.0032185
                    140,                 1.1375,                0.93339,                 1.3933,                0.76701,                0.61988,                0.72637,                0.41938,                 1.4372,                 1.1863,                  1.735,               0.003169,               0.003169,               0.003169
                    141,                 1.1271,                0.91027,                 1.3855,                0.71337,                0.61129,                0.68682,                0.39676,                 1.4051,                 1.3163,                 1.7437,              0.0031195,              0.0031195,              0.0031195
                    142,                  1.164,                0.91989,                 1.3909,                0.74794,                0.63158,                0.71893,                0.43321,                 1.3968,                  1.207,                 1.7265,                0.00307,                0.00307,                0.00307
                    143,                 1.1381,                 0.9388,                 1.4156,                0.76432,                0.59739,                0.70914,                0.42123,                  1.435,                 1.2349,                 1.7338,              0.0030205,              0.0030205,              0.0030205
                    144,                   1.14,                0.92065,                 1.4085,                0.72519,                0.64035,                0.70755,                0.42971,                  1.443,                 1.1586,                 1.7752,               0.002971,               0.002971,               0.002971
                    145,                 1.1198,                0.90614,                 1.4094,                0.79759,                0.64521,                0.74103,                0.44101,                 1.3945,                 1.1336,                 1.7135,              0.0029215,              0.0029215,              0.0029215
                    146,                 1.1564,                0.93602,                 1.4136,                0.74793,                0.64912,                0.73939,                0.41932,                 1.4507,                 1.1501,                 1.7899,               0.002872,               0.002872,               0.002872
                    147,                 1.1439,                0.91977,                 1.4147,                0.70529,                0.67836,                0.72263,                0.41779,                 1.4437,                 1.1014,                 1.8106,              0.0028225,              0.0028225,              0.0028225
                    148,                 1.1079,                0.88048,                 1.3965,                  0.734,                 0.6374,                0.71789,                 0.4235,                 1.4337,                 1.1523,                 1.7591,               0.002773,               0.002773,               0.002773
                    149,                 1.1129,                 0.8671,                 1.3804,                0.75081,                0.64314,                0.72152,                0.43493,                 1.5054,                 1.1979,                 1.8233,              0.0027235,              0.0027235,              0.0027235
                    150,                 1.1233,                0.88543,                 1.3826,                0.76088,                0.65205,                0.73382,                0.44448,                 1.4163,                 1.1666,                 1.7562,               0.002674,               0.002674,               0.002674
                    151,                 1.0835,                0.87019,                 1.3705,                0.80016,                 0.6439,                0.72764,                0.43554,                 1.3678,                 1.2221,                 1.6737,              0.0026245,              0.0026245,              0.0026245
