                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     91,                 1.6109,                 1.4645,                  1.647,                0.67941,                 0.5614,                0.60209,                0.31058,                 1.7547,                 1.6881,                 1.8452,              0.0055945,              0.0055945,              0.0055945
                     92,                 1.5999,                 1.4859,                 1.6379,                 0.7143,                0.52632,                0.61051,                0.32202,                 1.6242,                 1.5252,                 1.7937,               0.005545,               0.005545,               0.005545
                     93,                 1.5661,                 1.4221,                 1.6342,                0.63786,                0.57602,                0.61927,                0.32787,                 1.5767,                 1.5232,                 1.7743,              0.0054955,              0.0054955,              0.0054955
                     94,                 1.6107,                 1.4518,                 1.6509,                 0.6578,                 0.5848,                0.65133,                0.33415,                  1.611,                 1.4849,                 1.7766,               0.005446,               0.005446,               0.005446
                     95,                 1.6129,                 1.4493,                 1.6389,                0.67053,                 0.5848,                0.64197,                 0.3362,                 1.6701,                 1.6437,                 1.8075,              0.0053965,              0.0053965,              0.0053965
                     96,                 1.5636,                 1.4266,                 1.6177,                 0.6981,                0.59357,                0.66924,                0.34474,                 1.6625,                 1.5297,                 1.7918,               0.005347,               0.005347,               0.005347
                     97,                 1.5756,                 1.4626,                 1.6326,                0.64486,                0.56725,                0.62532,                0.30341,                 1.7666,                 1.6838,                 1.9044,              0.0052975,              0.0052975,              0.0052975
                     98,                 1.5492,                 1.4372,                  1.598,                0.72944,                 0.5614,                0.65677,                0.34447,                  1.698,                 1.5495,                 1.8499,               0.005248,               0.005248,               0.005248
                     99,                 1.5897,                 1.4494,                 1.6285,                0.72986,                0.52632,                0.63344,                0.35073,                 1.6758,                   1.57,                 1.8037,              0.0051985,              0.0051985,              0.0051985
                    100,                 1.5668,                  1.416,                 1.5981,                0.68381,                0.57895,                0.64637,                0.35518,                 1.6613,                 1.6135,                 1.8108,               0.005149,               0.005149,               0.005149
                    101,                 1.5419,                 1.3932,                 1.5807,                0.73173,                0.51754,                0.64028,                0.34811,                 1.6739,                  1.563,                 1.8501,              0.0050995,              0.0050995,              0.0050995
                    102,                 1.5716,                   1.43,                 1.6193,                0.68856,                0.62062,                0.66527,                0.35793,                 1.6504,                 1.5071,                 1.7927,                0.00505,                0.00505,                0.00505
                    103,                 1.5741,                 1.4069,                  1.626,                0.66785,                0.63158,                0.67099,                0.34987,                 1.6956,                 1.3697,                 1.8089,              0.0050005,              0.0050005,              0.0050005
                    104,                 1.5397,                  1.384,                 1.5944,                0.65945,                0.57602,                0.66366,                0.34361,                 1.6197,                  1.453,                 1.7706,               0.004951,               0.004951,               0.004951
                    105,                 1.5292,                 1.3623,                 1.5934,                0.68192,                    0.5,                0.60332,                0.29954,                 1.6963,                 1.6267,                 1.8266,              0.0049015,              0.0049015,              0.0049015
                    106,                 1.5771,                 1.4071,                 1.6213,                0.65549,                0.59064,                0.64902,                 0.3403,                 1.6349,                 1.4817,                 1.8112,               0.004852,               0.004852,               0.004852
                    107,                 1.5534,                 1.4084,                  1.602,                0.72895,                0.55556,                0.66604,                0.35241,                 1.6445,                 1.5442,                 1.8151,              0.0048025,              0.0048025,              0.0048025
                    108,                 1.5345,                 1.3858,                 1.5911,                0.72033,                0.59942,                0.65768,                0.34746,                  1.645,                 1.4821,                 1.7866,               0.004753,               0.004753,               0.004753
                    109,                 1.5414,                 1.3892,                 1.6044,                 0.6831,                0.56725,                0.62994,                0.32412,                 1.7039,                 1.6007,                 1.8749,              0.0047035,              0.0047035,              0.0047035
                    110,                 1.5286,                 1.3722,                 1.5924,                0.59757,                0.61111,                0.63291,                0.34284,                  1.763,                 1.5502,                 1.8908,               0.004654,               0.004654,               0.004654
                    111,                   1.56,                 1.3985,                 1.6188,                0.73186,                0.58187,                0.67298,                0.35522,                 1.7315,                  1.477,                 1.8616,              0.0046045,              0.0046045,              0.0046045
                    112,                 1.5504,                  1.402,                 1.5903,                0.71949,                0.60234,                0.67587,                0.35529,                 1.6341,                 1.4241,                 1.7591,               0.004555,               0.004555,               0.004555
                    113,                  1.529,                 1.3725,                 1.5777,                0.74671,                0.57895,                0.69159,                0.36878,                 1.6237,                 1.4253,                 1.7617,              0.0045055,              0.0045055,              0.0045055
                    114,                 1.5207,                 1.3398,                 1.5682,                 0.7321,                 0.5731,                0.68102,                0.36003,                 1.7018,                 1.6027,                 1.8268,               0.004456,               0.004456,               0.004456
