                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    115,                 1.0638,                0.75763,                 1.3063,                0.89048,                0.78516,                0.85468,                0.60696,                 1.1104,                0.70657,                 1.4158,              0.0044065,              0.0044065,              0.0044065
                    116,                 1.0545,                0.75474,                 1.2994,                0.89106,                0.78627,                0.85486,                  0.608,                 1.1092,                0.70586,                 1.4144,               0.004357,               0.004357,               0.004357
                    117,                 1.0626,                0.75544,                 1.3032,                0.89286,                0.78404,                0.85486,                 0.6083,                 1.1086,                0.70523,                 1.4137,              0.0043075,              0.0043075,              0.0043075
                    118,                 1.0488,                0.74137,                 1.2943,                0.89207,                0.78475,                0.85498,                0.60876,                 1.1083,                 0.7046,                 1.4132,               0.004258,               0.004258,               0.004258
                    119,                 1.0518,                0.74301,                 1.2922,                0.89111,                0.78672,                0.85514,                0.60916,                 1.1073,                0.70391,                 1.4125,              0.0042085,              0.0042085,              0.0042085
                    120,                  1.047,                0.74056,                  1.291,                0.89129,                0.78627,                0.85514,                0.60958,                 1.1075,                0.70339,                 1.4129,               0.004159,               0.004159,               0.004159
                    121,                 1.0443,                0.74513,                 1.2915,                0.89258,                 0.7856,                0.85529,                0.61024,                  1.107,                0.70243,                 1.4123,              0.0041095,              0.0041095,              0.0041095
                    122,                 1.0466,                0.74383,                 1.2886,                0.89218,                0.78564,                0.85519,                0.61054,                 1.1062,                0.70162,                 1.4114,                0.00406,                0.00406,                0.00406
                    123,                 1.0392,                0.73773,                 1.2836,                0.89179,                 0.7861,                0.85525,                 0.6106,                 1.1054,                0.70054,                 1.4106,              0.0040105,              0.0040105,              0.0040105
                    124,                 1.0324,                0.72375,                  1.278,                0.89227,                0.78633,                0.85553,                0.61129,                 1.1044,                0.69971,                 1.4093,               0.003961,               0.003961,               0.003961
                    125,                 1.0417,                0.73684,                 1.2909,                0.89337,                0.78608,                0.85569,                0.61167,                 1.1036,                0.69846,                 1.4082,              0.0039115,              0.0039115,              0.0039115
                    126,                 1.0347,                0.72828,                 1.2826,                0.89458,                0.78493,                0.85592,                0.61197,                 1.1031,                0.69821,                 1.4079,               0.003862,               0.003862,               0.003862
                    127,                 1.0306,                0.72633,                 1.2783,                0.89474,                0.78428,                0.85588,                0.61209,                 1.1017,                0.69809,                 1.4062,              0.0038125,              0.0038125,              0.0038125
                    128,                 1.0231,                0.71875,                 1.2707,                 0.8953,                0.78518,                0.85605,                0.61265,                 1.1016,                0.69746,                 1.4066,               0.003763,               0.003763,               0.003763
                    129,                 1.0289,                0.72872,                 1.2795,                 0.8935,                0.78583,                0.85596,                0.61285,                 1.1008,                0.69663,                 1.4057,              0.0037135,              0.0037135,              0.0037135
                    130,                 1.0208,                0.71587,                 1.2706,                 0.8936,                 0.7861,                0.85589,                0.61316,                 1.1001,                0.69578,                 1.4049,               0.003664,               0.003664,               0.003664
                    131,                  1.009,                0.71441,                 1.2661,                0.89297,                0.78656,                0.85602,                0.61335,                 1.0997,                0.69506,                 1.4047,              0.0036145,              0.0036145,              0.0036145
                    132,                 1.0131,                0.71144,                  1.267,                0.89315,                0.78612,                0.85651,                0.61347,                 1.0999,                0.69455,                 1.4049,               0.003565,               0.003565,               0.003565
                    133,                 1.0203,                0.71757,                 1.2702,                 0.8957,                0.78493,                0.85643,                 0.6135,                  1.098,                0.69401,                 1.4029,              0.0035155,              0.0035155,              0.0035155
                    134,                  1.001,                0.70701,                 1.2565,                0.89549,                0.78483,                0.85659,                 0.6141,                 1.0976,                0.69316,                 1.4024,               0.003466,               0.003466,               0.003466
                    135,                 1.0033,                0.69973,                 1.2478,                0.89684,                 0.7847,                0.85706,                0.61434,                 1.0972,                0.69246,                 1.4015,              0.0034165,              0.0034165,              0.0034165
                    136,                 1.0038,                0.70874,                 1.2503,                 0.8975,                0.78449,                0.85693,                0.61481,                 1.0958,                0.69217,                 1.4002,               0.003367,               0.003367,               0.003367
                    137,                0.99698,                0.69548,                 1.2512,                0.89837,                0.78382,                0.85699,                0.61533,                 1.0952,                0.69184,                 1.3991,              0.0033175,              0.0033175,              0.0033175
                    138,                0.99549,                0.69884,                 1.2523,                0.89964,                0.78271,                  0.857,                0.61537,                 1.0945,                0.69131,                 1.3983,               0.003268,               0.003268,               0.003268
                    139,                 1.0004,                0.70286,                 1.2579,                0.90024,                0.78315,                0.85679,                0.61583,                  1.094,                0.69028,                 1.3976,              0.0032185,              0.0032185,              0.0032185
                    140,                0.99704,                0.69691,                 1.2483,                0.90053,                0.78288,                0.85691,                0.61637,                 1.0931,                0.68937,                 1.3967,               0.003169,               0.003169,               0.003169
                    141,                0.98894,                 0.6938,                  1.249,                0.89954,                0.78404,                0.85673,                0.61646,                 1.0925,                0.68965,                 1.3961,              0.0031195,              0.0031195,              0.0031195
                    142,                0.98905,                0.68365,                 1.2424,                0.90044,                0.78382,                0.85687,                0.61664,                 1.0917,                0.68885,                 1.3952,                0.00307,                0.00307,                0.00307
                    143,                0.97851,                0.68652,                   1.24,                0.89842,                 0.7845,                0.85688,                0.61731,                 1.0909,                0.68799,                 1.3943,              0.0030205,              0.0030205,              0.0030205
                    144,                0.98436,                0.69311,                 1.2387,                0.89951,                0.78404,                0.85738,                 0.6175,                 1.0896,                0.68742,                 1.3932,               0.002971,               0.002971,               0.002971
                    145,                 0.9776,                0.68271,                 1.2351,                0.89987,                0.78516,                0.85732,                0.61788,                 1.0885,                0.68633,                 1.3921,              0.0029215,              0.0029215,              0.0029215
                    146,                 0.9749,                0.67837,                 1.2343,                0.89878,                0.78583,                0.85708,                0.61775,                 1.0874,                0.68582,                 1.3911,               0.002872,               0.002872,               0.002872
                    147,                0.96945,                 0.6741,                 1.2279,                  0.899,                 0.7856,                0.85737,                0.61839,                 1.0869,                0.68503,                 1.3904,              0.0028225,              0.0028225,              0.0028225
                    148,                0.96375,                0.66891,                 1.2275,                0.89837,                0.78627,                0.85719,                0.61868,                 1.0862,                0.68474,                   1.39,               0.002773,               0.002773,               0.002773
                    149,                  0.968,                0.67499,                 1.2235,                0.89906,                0.78627,                 0.8578,                0.61911,                 1.0856,                0.68443,                 1.3894,              0.0027235,              0.0027235,              0.0027235
                    150,                0.95437,                 0.6622,                 1.2224,                0.89903,                0.78584,                0.85818,                0.61927,                 1.0847,                0.68428,                 1.3885,               0.002674,               0.002674,               0.002674
                    151,                0.95813,                0.66654,                 1.2228,                0.89868,                0.78674,                0.85836,                0.61942,                 1.0842,                0.68394,                 1.3877,              0.0026245,              0.0026245,              0.0026245
                    152,                0.95627,                0.65999,                  1.216,                0.89872,                0.78706,                0.85795,                0.61944,                 1.0832,                 0.6836,                 1.3866,               0.002575,               0.002575,               0.002575
