                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     84,                 1.3618,                 1.2035,                 1.6221,                0.66224,                0.67836,                0.71577,                0.40766,                 1.4511,                 1.3983,                   1.78,               0.005941,               0.005941,               0.005941
                     85,                 1.3689,                 1.1701,                 1.6213,                0.71632,                0.62865,                0.71106,                 0.4013,                 1.4649,                 1.3573,                 1.7687,              0.0058915,              0.0058915,              0.0058915
                     86,                 1.3327,                  1.173,                  1.572,                0.66662,                0.60234,                0.63547,                0.34872,                  1.558,                 1.5847,                 1.8413,               0.005842,               0.005842,               0.005842
                     87,                 1.3788,                 1.2162,                 1.5979,                0.73658,                0.57018,                0.65059,                0.36336,                 1.5904,                 1.4503,                 1.8943,              0.0057925,              0.0057925,              0.0057925
                     88,                 1.3775,                 1.1665,                    1.6,                0.68412,                0.62865,                0.66674,                0.38129,                 1.5097,                 1.4609,                 1.7931,               0.005743,               0.005743,               0.005743
                     89,                 1.3342,                 1.1504,                 1.5736,                0.69716,                0.61404,                0.69224,                0.39525,                 1.4093,                 1.3524,                 1.7444,              0.0056935,              0.0056935,              0.0056935
                     90,                 1.3364,                 1.1727,                   1.57,                0.69534,                0.53509,                0.63219,                0.36968,                 1.4418,                 1.3428,                 1.7655,               0.005644,               0.005644,               0.005644
                     91,                 1.3331,                  1.158,                 1.5653,                0.77174,                0.59357,                0.70092,                0.39969,                 1.5059,                 1.4435,                 1.8283,              0.0055945,              0.0055945,              0.0055945
                     92,                 1.3392,                 1.1565,                 1.5715,                0.73584,                0.64912,                 0.7342,                0.40967,                 1.4593,                  1.318,                 1.7811,               0.005545,               0.005545,               0.005545
                     93,                 1.3362,                 1.1403,                 1.5623,                0.73981,                 0.6345,                0.71904,                0.40443,                 1.4625,                 1.3042,                  1.779,              0.0054955,              0.0054955,              0.0054955
                     94,                 1.3242,                 1.1104,                 1.5608,                0.70487,                0.62865,                 0.6802,                0.39275,                 1.4559,                 1.3467,                 1.7833,               0.005446,               0.005446,               0.005446
                     95,                 1.3226,                 1.1147,                 1.5483,                0.76426,                 0.6462,                0.73576,                0.43094,                 1.4112,                 1.3004,                 1.7371,              0.0053965,              0.0053965,              0.0053965
                     96,                 1.3157,                  1.154,                 1.5619,                0.70152,                0.62538,                0.71548,                0.40859,                 1.4073,                 1.3372,                 1.7036,               0.005347,               0.005347,               0.005347
                     97,                 1.2914,                 1.1062,                 1.5317,                0.76909,                0.60382,                0.71879,                 0.4165,                 1.4778,                 1.4024,                 1.7802,              0.0052975,              0.0052975,              0.0052975
                     98,                 1.2988,                  1.096,                 1.5335,                0.77543,                0.62573,                0.70793,                0.40064,                 1.5033,                 1.4231,                 1.8146,               0.005248,               0.005248,               0.005248
                     99,                 1.2989,                 1.1239,                 1.5291,                0.74933,                0.65554,                0.74249,                0.41506,                 1.5891,                 1.2961,                 1.8853,              0.0051985,              0.0051985,              0.0051985
                    100,                 1.2907,                 1.1164,                 1.5365,                0.70136,                 0.5731,                0.66342,                0.37358,                 1.4974,                 1.3687,                 1.8076,               0.005149,               0.005149,               0.005149
                    101,                 1.2958,                 1.0988,                 1.5206,                0.68745,                0.62382,                0.68214,                0.38747,                 1.4867,                 1.3664,                 1.8004,              0.0050995,              0.0050995,              0.0050995
                    102,                 1.2998,                 1.1021,                  1.529,                0.78718,                 0.5731,                0.69204,                0.39358,                 1.5518,                 1.6816,                 1.8369,                0.00505,                0.00505,                0.00505
                    103,                 1.2753,                 1.0767,                 1.5065,                0.73505,                 0.5848,                 0.6721,                0.37264,                 1.6119,                 1.4779,                 1.8896,              0.0050005,              0.0050005,              0.0050005
                    104,                 1.2768,                 1.0735,                 1.5227,                0.73603,                0.61148,                 0.6905,                0.39502,                 1.5623,                 1.3136,                 1.8671,               0.004951,               0.004951,               0.004951
                    105,                 1.2577,                  1.048,                 1.5076,                0.74002,                0.62421,                0.70958,                 0.4027,                 1.5069,                 1.3542,                 1.8415,              0.0049015,              0.0049015,              0.0049015
                    106,                 1.2909,                 1.0703,                 1.5133,                0.67471,                0.63681,                0.68769,                0.38236,                 1.5532,                 1.4062,                 1.8792,               0.004852,               0.004852,               0.004852
                    107,                 1.2535,                 1.0474,                 1.5026,                0.78623,                0.65205,                0.72667,                0.40802,                 1.4399,                   1.32,                  1.766,              0.0048025,              0.0048025,              0.0048025
                    108,                 1.2729,                  1.064,                 1.5054,                0.73801,                0.65789,                0.70538,                0.39453,                 1.5126,                 1.4705,                 1.8723,               0.004753,               0.004753,               0.004753
                    109,                 1.2583,                 1.0534,                 1.5221,                0.75303,                0.64193,                0.71112,                0.40057,                 1.4725,                 1.3799,                  1.814,              0.0047035,              0.0047035,              0.0047035
                    110,                 1.2448,                 1.0482,                 1.4954,                0.69835,                0.65789,                0.69407,                0.39892,                 1.5064,                 1.4453,                 1.8455,               0.004654,               0.004654,               0.004654
                    111,                 1.2627,                 1.0373,                 1.4981,                0.78116,                0.60234,                0.72198,                0.40759,                 1.5242,                 1.2545,                 1.8745,              0.0046045,              0.0046045,              0.0046045
                    112,                 1.2595,                 1.0352,                 1.4821,                0.76401,                 0.5869,                0.68926,                0.39001,                  1.485,                 1.3987,                 1.7683,               0.004555,               0.004555,               0.004555
                    113,                 1.2457,                 1.0372,                 1.4882,                0.71216,                0.65833,                 0.7299,                0.41241,                 1.5426,                 1.2334,                 1.8507,              0.0045055,              0.0045055,              0.0045055
                    114,                 1.2561,                 1.0312,                 1.4933,                0.75265,                0.64061,                 0.7207,                0.41012,                 1.4762,                 1.3832,                 1.7827,               0.004456,               0.004456,               0.004456
                    115,                 1.2475,                 1.0137,                  1.481,                0.74304,                0.61404,                0.70596,                0.40427,                  1.441,                 1.4108,                 1.7228,              0.0044065,              0.0044065,              0.0044065
                    116,                 1.2215,                0.97741,                 1.4594,                0.78304,                0.61207,                0.71376,                0.41073,                 1.5001,                   1.43,                 1.8086,               0.004357,               0.004357,               0.004357
                    117,                  1.217,                0.98939,                 1.4513,                 0.7573,                0.59649,                0.68539,                0.40498,                 1.4703,                 1.4305,                 1.7519,              0.0043075,              0.0043075,              0.0043075
                    118,                 1.2315,                0.99711,                 1.4816,                 0.7557,                0.61404,                0.69909,                0.39573,                 1.5193,                 1.4336,                 1.8361,               0.004258,               0.004258,               0.004258
                    119,                 1.2427,                0.99812,                 1.4924,                0.66149,                0.63158,                0.67324,                0.37878,                 1.5596,                 1.3959,                 1.8673,              0.0042085,              0.0042085,              0.0042085
                    120,                 1.2079,                 1.0099,                 1.4617,                0.73182,                0.61111,                0.68685,                 0.3976,                  1.562,                   1.37,                 1.8681,               0.004159,               0.004159,               0.004159
                    121,                 1.2277,                0.96734,                 1.4517,                0.76711,                0.63565,                0.72661,                0.43414,                 1.4078,                  1.309,                 1.7162,              0.0041095,              0.0041095,              0.0041095
                    122,                 1.1943,                 1.0072,                 1.4639,                0.75969,                0.61404,                0.71742,                0.41363,                 1.4322,                 1.2575,                 1.7277,                0.00406,                0.00406,                0.00406
                    123,                 1.2084,                 1.0119,                 1.4759,                0.78403,                0.63743,                0.73672,                0.43105,                 1.4582,                 1.2618,                 1.7598,              0.0040105,              0.0040105,              0.0040105
                    124,                 1.2215,                0.97096,                 1.4572,                0.77322,                0.62865,                0.73017,                0.42178,                 1.4417,                 1.2922,                 1.7637,               0.003961,               0.003961,               0.003961
                    125,                 1.1888,                0.98149,                  1.451,                0.70489,                0.64035,                0.71995,                0.42403,                 1.4624,                 1.2828,                 1.7755,              0.0039115,              0.0039115,              0.0039115
                    126,                 1.1842,                0.97681,                 1.4542,                0.74015,                0.61632,                0.70275,                0.40653,                 1.4868,                 1.4295,                 1.7874,               0.003862,               0.003862,               0.003862
                    127,                 1.1957,                 0.9676,                  1.464,                0.75414,                0.61404,                0.71151,                0.41189,                 1.4752,                 1.3155,                 1.8452,              0.0038125,              0.0038125,              0.0038125
