                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     88,                  1.451,                 1.2057,                 1.4529,                 0.7848,                0.69869,                0.76953,                0.44462,                 1.5304,                 1.0866,                 1.5327,               0.005743,               0.005743,               0.005743
                     89,                 1.4479,                 1.2012,                 1.4577,                0.78632,                0.69668,                0.77068,                0.44568,                 1.5298,                 1.0843,                 1.5314,              0.0056935,              0.0056935,              0.0056935
                     90,                 1.4468,                 1.1981,                 1.4543,                0.78782,                0.69534,                0.77113,                0.44656,                 1.5276,                 1.0819,                 1.5299,               0.005644,               0.005644,               0.005644
                     91,                 1.4569,                 1.2021,                 1.4596,                0.78844,                0.69713,                0.77144,                0.44743,                  1.525,                 1.0809,                 1.5276,              0.0055945,              0.0055945,              0.0055945
                     92,                 1.4484,                 1.1979,                 1.4574,                0.78944,                 0.6969,                0.77149,                0.44801,                 1.5234,                 1.0788,                  1.526,               0.005545,               0.005545,               0.005545
                     93,                  1.435,                 1.1834,                  1.445,                 0.7919,                0.69713,                0.77221,                0.44876,                  1.521,                 1.0769,                 1.5238,              0.0054955,              0.0054955,              0.0054955
                     94,                 1.4315,                 1.1693,                 1.4452,                0.79259,                0.69713,                0.77254,                0.44945,                 1.5203,                 1.0753,                 1.5235,               0.005446,               0.005446,               0.005446
                     95,                 1.4286,                 1.1644,                 1.4373,                0.79498,                 0.6949,                0.77282,                0.45056,                 1.5187,                 1.0737,                 1.5217,              0.0053965,              0.0053965,              0.0053965
                     96,                 1.4372,                 1.1741,                 1.4422,                0.79454,                0.69668,                0.77409,                0.45166,                 1.5177,                 1.0721,                 1.5204,               0.005347,               0.005347,               0.005347
                     97,                 1.4306,                 1.1847,                 1.4492,                  0.795,                0.69668,                0.77391,                0.45214,                 1.5167,                   1.07,                  1.519,              0.0052975,              0.0052975,              0.0052975
                     98,                 1.4228,                  1.157,                 1.4318,                 0.7975,                0.69691,                0.77465,                0.45295,                 1.5149,                 1.0682,                 1.5171,               0.005248,               0.005248,               0.005248
                     99,                 1.4304,                 1.1634,                 1.4404,                0.79851,                0.69779,                0.77535,                0.45346,                 1.5129,                 1.0665,                 1.5155,              0.0051985,              0.0051985,              0.0051985
                    100,                 1.4224,                 1.1588,                 1.4291,                0.79892,                 0.6969,                0.77557,                 0.4542,                 1.5117,                 1.0652,                 1.5145,               0.005149,               0.005149,               0.005149
                    101,                 1.4211,                 1.1542,                 1.4296,                0.80263,                0.69579,                 0.7758,                 0.4545,                 1.5105,                 1.0631,                  1.513,              0.0050995,              0.0050995,              0.0050995
                    102,                 1.4216,                 1.1549,                  1.422,                0.80433,                 0.6969,                0.77724,                0.45561,                 1.5093,                 1.0615,                 1.5115,                0.00505,                0.00505,                0.00505
                    103,                 1.4081,                 1.1573,                 1.4238,                 0.8049,                0.69757,                0.77785,                0.45666,                 1.5071,                 1.0592,                 1.5096,              0.0050005,              0.0050005,              0.0050005
                    104,                 1.4173,                 1.1556,                 1.4242,                0.80434,                0.69814,                0.77837,                0.45689,                 1.5056,                  1.058,                 1.5079,               0.004951,               0.004951,               0.004951
                    105,                 1.4058,                 1.1451,                  1.418,                0.80542,                0.69869,                0.77888,                0.45788,                 1.5041,                 1.0562,                 1.5067,              0.0049015,              0.0049015,              0.0049015
                    106,                 1.4047,                 1.1447,                 1.4159,                0.80609,                0.69891,                0.77972,                0.45872,                 1.5026,                  1.055,                 1.5053,               0.004852,               0.004852,               0.004852
                    107,                 1.4069,                 1.1446,                 1.4174,                0.80675,                 0.6987,                0.78039,                0.45926,                 1.5013,                  1.054,                 1.5045,              0.0048025,              0.0048025,              0.0048025
                    108,                 1.3962,                 1.1315,                 1.4096,                0.80935,                0.69824,                0.78066,                0.45965,                 1.5002,                 1.0521,                 1.5035,               0.004753,               0.004753,               0.004753
                    109,                 1.3973,                  1.137,                 1.4122,                0.80893,                0.69824,                 0.7804,                0.45987,                 1.4987,                 1.0508,                 1.5021,              0.0047035,              0.0047035,              0.0047035
                    110,                 1.4015,                 1.1377,                 1.4126,                0.80885,                0.69913,                0.78144,                0.46037,                 1.4973,                  1.049,                 1.5006,               0.004654,               0.004654,               0.004654
                    111,                 1.3957,                 1.1271,                 1.4038,                0.80826,                0.69935,                0.78177,                0.46113,                 1.4961,                 1.0472,                 1.4996,              0.0046045,              0.0046045,              0.0046045
                    112,                 1.3997,                 1.1424,                 1.4182,                0.80857,                 0.6998,                0.78207,                0.46164,                 1.4952,                  1.046,                 1.4985,               0.004555,               0.004555,               0.004555
                    113,                 1.3979,                 1.1272,                 1.4011,                0.80935,                0.70047,                0.78273,                0.46221,                 1.4934,                 1.0445,                 1.4969,              0.0045055,              0.0045055,              0.0045055
                    114,                 1.3822,                 1.1184,                 1.3985,                0.80992,                0.70114,                0.78287,                 0.4626,                  1.492,                  1.043,                 1.4958,               0.004456,               0.004456,               0.004456
                    115,                 1.3896,                 1.1135,                 1.4025,                0.81164,                0.70294,                0.78325,                0.46354,                 1.4913,                 1.0415,                 1.4948,              0.0044065,              0.0044065,              0.0044065
                    116,                 1.3857,                 1.1201,                 1.4017,                0.81262,                0.70361,                0.78423,                0.46417,                 1.4896,                 1.0399,                 1.4931,               0.004357,               0.004357,               0.004357
                    117,                 1.3785,                 1.1066,                 1.3949,                 0.8112,                0.70478,                0.78435,                0.46472,                 1.4882,                 1.0387,                 1.4919,              0.0043075,              0.0043075,              0.0043075
                    118,                 1.3786,                 1.1082,                 1.3954,                0.81269,                0.70426,                0.78482,                0.46535,                 1.4868,                 1.0377,                 1.4905,               0.004258,               0.004258,               0.004258
                    119,                 1.3837,                 1.1113,                 1.3991,                0.81161,                0.70568,                0.78541,                0.46608,                 1.4862,                 1.0359,                   1.49,              0.0042085,              0.0042085,              0.0042085
                    120,                 1.3773,                 1.1071,                 1.3914,                0.81311,                0.70738,                0.78607,                0.46648,                 1.4852,                 1.0344,                  1.489,               0.004159,               0.004159,               0.004159
                    121,                 1.3728,                 1.1008,                 1.3861,                0.81486,                 0.7076,                0.78642,                0.46722,                 1.4841,                 1.0332,                  1.488,              0.0041095,              0.0041095,              0.0041095
                    122,                 1.3723,                 1.0977,                 1.3857,                0.81593,                0.70834,                0.78662,                0.46745,                 1.4831,                 1.0319,                 1.4869,                0.00406,                0.00406,                0.00406
                    123,                 1.3683,                 1.0994,                 1.3815,                0.81538,                0.70805,                0.78688,                0.46755,                  1.482,                 1.0306,                 1.4861,              0.0040105,              0.0040105,              0.0040105
                    124,                 1.3716,                 1.0963,                 1.3867,                0.81575,                0.70782,                0.78738,                0.46835,                 1.4807,                 1.0293,                 1.4848,               0.003961,               0.003961,               0.003961
                    125,                 1.3659,                 1.0883,                 1.3783,                0.81399,                0.70998,                0.78786,                0.46918,                 1.4798,                 1.0278,                 1.4838,              0.0039115,              0.0039115,              0.0039115
                    126,                 1.3683,                 1.0896,                 1.3796,                  0.813,                0.71021,                0.78797,                0.46951,                  1.479,                 1.0268,                 1.4826,               0.003862,               0.003862,               0.003862
                    127,                 1.3661,                 1.0931,                   1.38,                0.81179,                0.71133,                0.78794,                0.46994,                 1.4777,                 1.0255,                 1.4813,              0.0038125,              0.0038125,              0.0038125
                    128,                 1.3635,                 1.0861,                 1.3775,                0.81112,                0.71206,                0.78869,                 0.4705,                 1.4768,                 1.0235,                 1.4801,               0.003763,               0.003763,               0.003763
                    129,                 1.3626,                  1.088,                 1.3758,                 0.8124,                0.71228,                0.78906,                0.47095,                 1.4757,                 1.0223,                 1.4786,              0.0037135,              0.0037135,              0.0037135
                    130,                 1.3575,                 1.0809,                 1.3736,                0.81106,                0.71275,                0.78942,                0.47135,                 1.4745,                 1.0207,                 1.4776,               0.003664,               0.003664,               0.003664
                    131,                 1.3618,                 1.0839,                 1.3742,                0.81076,                0.71325,                0.78979,                0.47215,                 1.4737,                 1.0194,                 1.4767,              0.0036145,              0.0036145,              0.0036145
                    132,                 1.3525,                 1.0716,                 1.3708,                0.81149,                0.71317,                0.79012,                0.47296,                 1.4724,                 1.0177,                 1.4755,               0.003565,               0.003565,               0.003565
                    133,                  1.349,                 1.0718,                 1.3627,                 0.8119,                0.71571,                0.79066,                0.47347,                 1.4713,                 1.0162,                 1.4743,              0.0035155,              0.0035155,              0.0035155
                    134,                 1.3515,                 1.0754,                 1.3661,                0.81185,                0.71645,                0.79091,                0.47398,                 1.4704,                 1.0145,                 1.4733,               0.003466,               0.003466,               0.003466
                    135,                 1.3492,                 1.0689,                 1.3639,                0.81278,                 0.7154,                0.79193,                0.47431,                 1.4694,                 1.0131,                 1.4724,              0.0034165,              0.0034165,              0.0034165
                    136,                 1.3469,                 1.0629,                 1.3587,                0.81268,                0.71552,                0.79199,                0.47489,                 1.4684,                 1.0116,                 1.4714,               0.003367,               0.003367,               0.003367
                    137,                 1.3437,                 1.0618,                 1.3615,                0.81154,                0.71562,                0.79229,                0.47535,                 1.4671,                 1.0108,                 1.4698,              0.0033175,              0.0033175,              0.0033175
                    138,                 1.3374,                 1.0533,                 1.3544,                0.81302,                0.71585,                 0.7925,                0.47553,                 1.4658,                 1.0093,                 1.4687,               0.003268,               0.003268,               0.003268
                    139,                  1.334,                 1.0503,                 1.3515,                0.81397,                0.71578,                0.79343,                 0.4764,                 1.4646,                 1.0084,                 1.4673,              0.0032185,              0.0032185,              0.0032185
                    140,                 1.3368,                 1.0493,                 1.3523,                0.81507,                0.71674,                0.79427,                0.47665,                 1.4638,                 1.0067,                 1.4664,               0.003169,               0.003169,               0.003169
                    141,                 1.3292,                 1.0452,                 1.3544,                0.81408,                0.71696,                0.79441,                0.47708,                 1.4627,                 1.0053,                 1.4656,              0.0031195,              0.0031195,              0.0031195
                    142,                 1.3409,                 1.0489,                 1.3527,                0.81693,                 0.7154,                0.79478,                0.47743,                  1.461,                  1.004,                  1.464,                0.00307,                0.00307,                0.00307
                    143,                 1.3287,                 1.0451,                 1.3506,                0.81675,                0.71619,                0.79523,                0.47799,                 1.4596,                 1.0027,                 1.4625,              0.0030205,              0.0030205,              0.0030205
                    144,                 1.3278,                   1.05,                 1.3502,                0.81761,                0.71734,                0.79552,                0.47868,                 1.4585,                 1.0013,                 1.4614,               0.002971,               0.002971,               0.002971
                    145,                 1.3269,                 1.0377,                 1.3481,                0.81608,                0.71696,                0.79526,                0.47985,                 1.4577,                      1,                 1.4607,              0.0029215,              0.0029215,              0.0029215
                    146,                 1.3182,                 1.0255,                 1.3414,                0.81686,                0.71741,                0.79553,                 0.4804,                 1.4568,                0.99831,                 1.4596,               0.002872,               0.002872,               0.002872
                    147,                 1.3262,                 1.0359,                 1.3478,                0.81957,                 0.7157,                 0.7959,                0.48064,                 1.4555,                0.99715,                 1.4585,              0.0028225,              0.0028225,              0.0028225
                    148,                 1.3208,                 1.0335,                 1.3424,                0.82014,                0.71585,                0.79645,                0.48083,                 1.4545,                0.99535,                 1.4576,               0.002773,               0.002773,               0.002773
                    149,                 1.3211,                 1.0364,                 1.3438,                0.81961,                0.71629,                0.79673,                0.48193,                 1.4536,                0.99465,                 1.4566,              0.0027235,              0.0027235,              0.0027235
                    150,                 1.3151,                 1.0259,                 1.3347,                0.82168,                0.71682,                 0.7973,                0.48241,                 1.4521,                0.99315,                 1.4553,               0.002674,               0.002674,               0.002674
                    151,                 1.3136,                 1.0219,                 1.3328,                0.82311,                0.71696,                0.79719,                0.48252,                  1.451,                 0.9914,                 1.4544,              0.0026245,              0.0026245,              0.0026245
                    152,                 1.3128,                 1.0142,                 1.3326,                0.82323,                0.71651,                0.79734,                0.48323,                 1.4502,                0.98993,                 1.4532,               0.002575,               0.002575,               0.002575
