                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     62,                 1.5581,                 1.4465,                 1.6939,                0.64777,                0.53509,                0.60507,                0.30961,                 1.7055,                 1.6925,                  1.953,                0.00703,                0.00703,                0.00703
                     63,                 1.5389,                 1.4427,                 1.6829,                0.65284,                0.58286,                0.62741,                0.31125,                 1.6491,                 1.6042,                 1.8567,              0.0069805,              0.0069805,              0.0069805
                     64,                 1.5298,                 1.4529,                 1.6843,                0.70739,                0.50585,                0.60695,                0.32514,                  1.562,                 1.5944,                 1.8133,               0.006931,               0.006931,               0.006931
                     65,                 1.5186,                 1.4193,                 1.6593,                0.60059,                0.59942,                0.61169,                0.32762,                 1.5697,                 1.6973,                 1.8479,              0.0068815,              0.0068815,              0.0068815
                     66,                 1.5406,                 1.4363,                 1.6683,                0.64755,                0.54971,                0.60896,                0.31331,                 1.6138,                 1.6644,                 1.8456,               0.006832,               0.006832,               0.006832
                     67,                 1.5451,                 1.4365,                 1.6709,                0.66993,                 0.5848,                0.64073,                0.33678,                 1.5544,                  1.535,                 1.8107,              0.0067825,              0.0067825,              0.0067825
                     68,                  1.544,                 1.4252,                 1.6598,                0.60199,                0.57602,                0.59547,                0.31215,                 1.6417,                 1.6033,                 1.8968,               0.006733,               0.006733,               0.006733
                     69,                 1.5015,                 1.3754,                 1.6236,                0.68186,                0.55848,                0.63066,                 0.3266,                 1.6745,                   1.67,                 1.9252,              0.0066835,              0.0066835,              0.0066835
                     70,                 1.4992,                  1.392,                   1.65,                0.65387,                0.53216,                0.60489,                0.31641,                 1.6972,                 1.6248,                  1.949,               0.006634,               0.006634,               0.006634
                     71,                 1.5325,                 1.4382,                 1.6433,                0.65812,                0.56849,                0.62678,                0.33299,                 1.6122,                 1.5969,                 1.8785,              0.0065845,              0.0065845,              0.0065845
                     72,                 1.5424,                 1.4177,                 1.6471,                0.68657,                0.56363,                0.64966,                 0.3504,                 1.5389,                 1.5248,                 1.8217,               0.006535,               0.006535,               0.006535
                     73,                 1.4886,                  1.371,                  1.624,                0.67539,                0.57602,                0.63658,                0.33653,                  1.639,                 1.5723,                 1.8779,              0.0064855,              0.0064855,              0.0064855
                     74,                 1.4928,                 1.3821,                 1.6239,                0.70922,                0.53801,                0.63781,                0.34679,                 1.6459,                 1.5166,                 1.8927,               0.006436,               0.006436,               0.006436
                     75,                 1.4554,                 1.3335,                 1.6122,                0.72472,                0.54655,                0.65169,                 0.3618,                 1.5699,                 1.4504,                 1.7693,              0.0063865,              0.0063865,              0.0063865
                     76,                 1.4544,                 1.3357,                 1.6177,                 0.7204,                0.57018,                  0.669,                0.36344,                 1.5644,                 1.4035,                 1.7937,               0.006337,               0.006337,               0.006337
                     77,                 1.4468,                 1.3546,                 1.6059,                0.68069,                0.56433,                0.65989,                0.35049,                 1.6346,                 1.4378,                 1.8181,              0.0062875,              0.0062875,              0.0062875
                     78,                  1.475,                 1.3292,                 1.6327,                 0.6921,                0.54552,                0.65125,                0.35462,                 1.6197,                 1.4898,                 1.8161,               0.006238,               0.006238,               0.006238
                     79,                 1.4759,                  1.328,                 1.6238,                0.71911,                0.58389,                0.66469,                  0.361,                   1.58,                 1.5156,                  1.798,              0.0061885,              0.0061885,              0.0061885
                     80,                 1.4636,                 1.3364,                 1.6014,                0.68385,                0.55658,                0.63201,                0.33794,                 1.6203,                 1.5541,                    1.8,               0.006139,               0.006139,               0.006139
                     81,                 1.4576,                 1.3506,                 1.6099,                0.66625,                0.54869,                0.60783,                0.32077,                 1.6378,                 1.4745,                 1.9015,              0.0060895,              0.0060895,              0.0060895
                     82,                 1.4714,                 1.3237,                 1.6157,                0.69247,                 0.5731,                0.63718,                0.34362,                 1.5209,                 1.4003,                 1.7449,                0.00604,                0.00604,                0.00604
                     83,                 1.4522,                  1.311,                  1.591,                0.67815,                0.59357,                0.65664,                0.35241,                 1.5349,                 1.4049,                 1.7336,              0.0059905,              0.0059905,              0.0059905
                     84,                 1.4251,                 1.3186,                 1.5966,                0.70844,                0.59942,                 0.6765,                0.36191,                 1.5293,                 1.3993,                 1.7435,               0.005941,               0.005941,               0.005941
                     85,                 1.4343,                 1.3013,                 1.6029,                0.69512,                0.58667,                0.65443,                0.36024,                 1.5602,                  1.378,                  1.765,              0.0058915,              0.0058915,              0.0058915
                     86,                 1.4317,                 1.2766,                 1.5822,                0.59547,                0.58187,                0.61278,                0.32609,                 1.6954,                 1.5125,                  1.857,               0.005842,               0.005842,               0.005842
                     87,                 1.4627,                 1.3188,                 1.5837,                 0.6909,                 0.5731,                0.65364,                0.35251,                 1.6286,                 1.4389,                 1.7973,              0.0057925,              0.0057925,              0.0057925
                     88,                 1.4273,                 1.2682,                 1.5642,                0.59638,                0.62281,                0.63358,                0.33569,                  1.692,                  1.484,                 1.8521,               0.005743,               0.005743,               0.005743
                     89,                 1.4229,                 1.2589,                 1.5615,                 0.7746,                0.52339,                0.65825,                0.35608,                 1.5822,                 1.4356,                 1.7957,              0.0056935,              0.0056935,              0.0056935
                     90,                 1.4138,                 1.2724,                  1.564,                0.67179,                0.53801,                0.63349,                0.32026,                 1.5628,                 1.4685,                 1.7872,               0.005644,               0.005644,               0.005644
                     91,                 1.4227,                 1.2714,                 1.5427,                0.62879,                0.59064,                0.64629,                0.34807,                 1.5658,                  1.465,                 1.7828,              0.0055945,              0.0055945,              0.0055945
                     92,                 1.4054,                 1.2439,                 1.5456,                0.69549,                0.55263,                0.63744,                0.35672,                 1.5532,                 1.4755,                 1.7785,               0.005545,               0.005545,               0.005545
                     93,                  1.416,                 1.2405,                 1.5464,                 0.6357,                0.58187,                0.64276,                0.36246,                 1.5161,                 1.4201,                  1.726,              0.0054955,              0.0054955,              0.0054955
                     94,                 1.4119,                 1.2662,                 1.5669,                0.67755,                0.50877,                0.59502,                  0.321,                 1.5449,                 1.5036,                 1.7374,               0.005446,               0.005446,               0.005446
                     95,                 1.4159,                 1.2038,                 1.5444,                0.68919,                0.59002,                0.66867,                 0.3762,                 1.5695,                  1.455,                 1.7387,              0.0053965,              0.0053965,              0.0053965
                     96,                 1.3899,                 1.2682,                 1.5424,                0.65413,                0.59942,                0.64861,                0.34925,                 1.5665,                 1.4082,                 1.7432,               0.005347,               0.005347,               0.005347
                     97,                 1.3749,                 1.2206,                 1.5237,                0.68505,                0.63601,                 0.6886,                0.36783,                 1.5453,                 1.3762,                 1.7266,              0.0052975,              0.0052975,              0.0052975
                     98,                 1.3827,                 1.1983,                 1.5139,                0.70807,                0.55848,                0.66202,                0.36621,                 1.5377,                 1.4227,                 1.7326,               0.005248,               0.005248,               0.005248
                     99,                 1.3616,                 1.2046,                 1.5009,                0.71148,                0.53216,                0.64976,                0.35858,                 1.5992,                 1.5121,                  1.815,              0.0051985,              0.0051985,              0.0051985
                    100,                  1.366,                 1.1953,                  1.516,                0.65558,                0.57327,                0.64714,                0.36273,                 1.5655,                 1.4502,                 1.7771,               0.005149,               0.005149,               0.005149
                    101,                 1.3707,                 1.2122,                 1.5069,                0.71135,                0.56433,                0.66075,                0.37022,                 1.4954,                 1.3531,                 1.7061,              0.0050995,              0.0050995,              0.0050995
                    102,                 1.4058,                 1.2484,                 1.5284,                0.66438,                0.63158,                0.68871,                0.38109,                 1.5687,                 1.3215,                 1.7744,                0.00505,                0.00505,                0.00505
                    103,                 1.3949,                 1.2233,                 1.5487,                0.66551,                0.52339,                0.60628,                0.33553,                 1.5371,                 1.5054,                 1.7368,              0.0050005,              0.0050005,              0.0050005
                    104,                 1.3521,                  1.176,                 1.5108,                0.67377,                0.59649,                0.66176,                0.35546,                  1.523,                 1.3705,                 1.7693,               0.004951,               0.004951,               0.004951
                    105,                  1.347,                 1.1607,                  1.501,                0.67551,                0.62088,                0.68761,                0.37514,                 1.5067,                 1.3123,                  1.746,              0.0049015,              0.0049015,              0.0049015
                    106,                 1.3896,                 1.1894,                 1.5246,                0.73672,                0.62183,                0.70506,                0.38337,                 1.5545,                 1.3584,                 1.7523,               0.004852,               0.004852,               0.004852
                    107,                 1.3277,                 1.1537,                 1.4775,                0.72935,                0.61696,                0.70185,                0.39061,                 1.5386,                 1.3718,                 1.7275,              0.0048025,              0.0048025,              0.0048025
                    108,                 1.3731,                 1.1522,                 1.5091,                0.73297,                0.58591,                0.68709,                 0.3745,                 1.5739,                 1.3122,                 1.7972,               0.004753,               0.004753,               0.004753
                    109,                 1.3564,                 1.1833,                 1.5298,                0.77141,                0.55263,                0.67464,                0.37264,                 1.5409,                 1.3454,                 1.7393,              0.0047035,              0.0047035,              0.0047035
                    110,                 1.3445,                 1.1486,                 1.4828,                0.66426,                0.60526,                0.66959,                0.37098,                 1.6594,                  1.422,                 1.8482,               0.004654,               0.004654,               0.004654
                    111,                 1.3387,                 1.1632,                 1.4936,                0.64053,                0.58354,                0.63797,                0.36032,                  1.615,                 1.4416,                  1.784,              0.0046045,              0.0046045,              0.0046045
                    112,                 1.3289,                 1.1511,                 1.4778,                0.66775,                0.62281,                0.69542,                0.38425,                 1.5287,                 1.3892,                 1.7365,               0.004555,               0.004555,               0.004555
                    113,                 1.3317,                 1.1424,                 1.4776,                0.79713,                0.56433,                0.70203,                 0.3985,                 1.4344,                 1.2978,                 1.6401,              0.0045055,              0.0045055,              0.0045055
                    114,                 1.2961,                 1.1145,                 1.4642,                0.70657,                0.61958,                0.68483,                0.38309,                 1.4436,                 1.3098,                 1.6317,               0.004456,               0.004456,               0.004456
                    115,                 1.3296,                 1.1467,                  1.472,                0.71868,                0.58772,                0.67827,                0.39132,                 1.5078,                 1.3735,                 1.6764,              0.0044065,              0.0044065,              0.0044065
                    116,                 1.3348,                 1.1116,                 1.4523,                 0.6938,                0.64266,                0.70059,                0.38064,                 1.5427,                  1.329,                  1.746,               0.004357,               0.004357,               0.004357
                    117,                 1.3145,                  1.117,                 1.4533,                0.72403,                0.59837,                0.68399,                0.37721,                 1.5348,                 1.3757,                 1.7127,              0.0043075,              0.0043075,              0.0043075
                    118,                 1.3311,                 1.1072,                 1.4746,                0.70586,                0.56836,                0.67023,                0.36626,                 1.5782,                 1.3335,                 1.7745,               0.004258,               0.004258,               0.004258
                    119,                 1.3118,                 1.1147,                 1.4595,                 0.7832,                 0.5848,                0.70214,                0.37569,                 1.5836,                 1.2816,                 1.7731,              0.0042085,              0.0042085,              0.0042085
                    120,                 1.3005,                 1.1317,                 1.4805,                0.74326,                0.59064,                0.70073,                0.38666,                 1.5744,                 1.3034,                  1.776,               0.004159,               0.004159,               0.004159
                    121,                 1.3104,                 1.0946,                 1.4608,                0.68774,                0.59649,                0.66818,                 0.3729,                 1.5894,                 1.3433,                 1.7946,              0.0041095,              0.0041095,              0.0041095
                    122,                 1.2993,                 1.0977,                 1.4565,                0.70036,                0.59458,                0.67791,                0.37822,                 1.5809,                 1.3085,                 1.7463,                0.00406,                0.00406,                0.00406
                    123,                 1.2872,                   1.12,                  1.456,                 0.8239,                0.55556,                0.69991,                 0.3901,                 1.5615,                 1.3695,                 1.7335,              0.0040105,              0.0040105,              0.0040105
                    124,                 1.3164,                 1.0881,                  1.442,                0.78149,                0.57602,                0.70596,                0.39318,                 1.5132,                 1.3595,                 1.6978,               0.003961,               0.003961,               0.003961
                    125,                 1.2842,                 1.0984,                   1.44,                0.77921,                0.57602,                0.70358,                0.40214,                 1.5323,                 1.2804,                 1.7065,              0.0039115,              0.0039115,              0.0039115
