                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     63,                 1.4759,                 1.3455,                 1.7165,                  0.639,                0.57602,                0.64326,                0.35703,                 1.4853,                 1.4816,                 1.8538,              0.0069805,              0.0069805,              0.0069805
                     64,                 1.5049,                 1.3872,                 1.6998,                0.76243,                0.50585,                0.60881,                 0.3272,                 1.5588,                 1.5922,                 1.9164,               0.006931,               0.006931,               0.006931
                     65,                 1.4953,                 1.3578,                 1.7203,                 0.6371,                0.55848,                0.62242,                0.35136,                 1.4851,                 1.4765,                  1.848,              0.0068815,              0.0068815,              0.0068815
                     66,                  1.517,                 1.3758,                 1.7142,                0.71172,                0.59916,                0.64754,                 0.3419,                 1.5515,                 1.4955,                 1.9186,               0.006832,               0.006832,               0.006832
                     67,                 1.4751,                 1.3415,                 1.6943,                0.69467,                0.58542,                0.63885,                0.34193,                 1.5845,                 1.7208,                 1.9627,              0.0067825,              0.0067825,              0.0067825
                     68,                 1.4802,                 1.3507,                 1.7103,                0.75367,                0.57895,                0.66868,                0.36533,                 1.5257,                 1.4444,                 1.9309,               0.006733,               0.006733,               0.006733
                     69,                 1.4229,                  1.284,                 1.6301,                0.62292,                0.59942,                0.61252,                0.33116,                 1.5182,                 1.5077,                 1.8727,              0.0066835,              0.0066835,              0.0066835
                     70,                 1.4748,                 1.3347,                 1.7092,                0.75916,                0.55263,                0.65704,                0.35289,                 1.5229,                 1.4403,                 1.9024,               0.006634,               0.006634,               0.006634
                     71,                 1.4537,                 1.3029,                 1.6751,                0.75943,                0.60526,                0.67138,                0.36485,                 1.4956,                 1.3819,                 1.8866,              0.0065845,              0.0065845,              0.0065845
                     72,                 1.4405,                 1.3318,                 1.6739,                0.74181,                0.53766,                0.65827,                0.34809,                 1.5056,                 1.4826,                 1.8888,               0.006535,               0.006535,               0.006535
                     73,                 1.4257,                 1.2856,                 1.6576,                0.79991,                0.57018,                0.68619,                0.36757,                 1.4708,                 1.4195,                 1.8537,              0.0064855,              0.0064855,              0.0064855
                     74,                 1.4481,                 1.2785,                 1.6861,                0.71275,                0.58772,                0.65449,                0.35663,                 1.5545,                 1.4225,                 1.8948,               0.006436,               0.006436,               0.006436
                     75,                 1.4074,                 1.2718,                 1.6354,                0.65125,                0.58425,                0.62137,                0.32613,                 1.6085,                 1.6926,                 1.9583,              0.0063865,              0.0063865,              0.0063865
                     76,                 1.4128,                 1.2444,                 1.6585,                0.72787,                0.59064,                0.67851,                0.37251,                 1.5278,                  1.449,                 1.8623,               0.006337,               0.006337,               0.006337
                     77,                  1.425,                 1.2648,                 1.6598,                0.73246,                0.60526,                0.68645,                0.38207,                 1.4321,                 1.3708,                 1.7535,              0.0062875,              0.0062875,              0.0062875
                     78,                 1.4012,                 1.2806,                 1.6403,                0.72467,                0.58187,                0.64283,                0.34042,                 1.5368,                 1.3407,                 1.8436,               0.006238,               0.006238,               0.006238
                     79,                 1.4014,                  1.238,                  1.621,                0.62783,                0.54386,                0.59149,                0.30962,                 1.5666,                 1.5601,                 1.9253,              0.0061885,              0.0061885,              0.0061885
                     80,                 1.4279,                 1.2673,                 1.6507,                0.68197,                0.63328,                0.68911,                 0.3741,                 1.5183,                 1.4189,                 1.9211,               0.006139,               0.006139,               0.006139
                     81,                  1.405,                  1.222,                 1.6292,                0.68021,                0.58772,                0.66543,                0.36809,                 1.5501,                 1.3716,                 1.9402,              0.0060895,              0.0060895,              0.0060895
                     82,                  1.397,                   1.26,                  1.669,                0.60658,                 0.5848,                0.61335,                0.33923,                 1.5076,                 1.5214,                 1.8746,                0.00604,                0.00604,                0.00604
                     83,                 1.4003,                 1.2342,                 1.6233,                0.68977,                0.51359,                0.58789,                 0.3011,                 1.6232,                 1.5414,                  1.927,              0.0059905,              0.0059905,              0.0059905
                     84,                 1.3718,                 1.2255,                 1.6227,                0.69021,                0.60819,                 0.6657,                0.36804,                  1.448,                 1.4024,                 1.8155,               0.005941,               0.005941,               0.005941
                     85,                 1.3981,                 1.2529,                 1.6319,                0.72351,                0.56621,                0.65554,                0.37686,                 1.4778,                 1.4121,                 1.7982,              0.0058915,              0.0058915,              0.0058915
                     86,                 1.3891,                 1.2372,                 1.6225,                0.76574,                0.59649,                0.68972,                0.40649,                 1.3818,                 1.3197,                 1.7519,               0.005842,               0.005842,               0.005842
                     87,                 1.3683,                 1.2299,                 1.6024,                0.80672,                0.55263,                0.69887,                0.39638,                 1.4489,                 1.3513,                 1.7715,              0.0057925,              0.0057925,              0.0057925
                     88,                 1.3541,                 1.1848,                 1.6124,                0.70424,                0.59064,                 0.6789,                0.39138,                 1.4263,                 1.3425,                 1.8093,               0.005743,               0.005743,               0.005743
                     89,                 1.3486,                 1.1806,                 1.6091,                0.76363,                0.58568,                0.68316,                0.38337,                 1.5104,                 1.3746,                 1.8792,              0.0056935,              0.0056935,              0.0056935
                     90,                 1.3483,                 1.1716,                  1.612,                0.73563,                0.60526,                0.67666,                0.37742,                 1.4113,                   1.39,                 1.7424,               0.005644,               0.005644,               0.005644
                     91,                 1.3416,                 1.1693,                 1.5739,                0.76317,                0.59362,                0.68467,                0.39191,                 1.4775,                 1.3299,                  1.829,              0.0055945,              0.0055945,              0.0055945
                     92,                 1.3549,                 1.1823,                 1.6005,                0.74145,                0.61111,                0.66449,                0.37641,                 1.4853,                 1.4265,                 1.7995,               0.005545,               0.005545,               0.005545
                     93,                 1.3468,                 1.1561,                 1.5728,                0.72539,                 0.6179,                0.69339,                0.39067,                  1.516,                  1.327,                 1.8534,              0.0054955,              0.0054955,              0.0054955
                     94,                 1.3506,                 1.1602,                 1.5952,                0.73969,                 0.6564,                0.72157,                0.40955,                 1.3733,                 1.1955,                 1.7076,               0.005446,               0.005446,               0.005446
                     95,                 1.3492,                 1.1593,                 1.5691,                0.75971,                0.61988,                0.70279,                0.39274,                  1.494,                 1.3286,                 1.8409,              0.0053965,              0.0053965,              0.0053965
                     96,                 1.3154,                 1.1451,                 1.5658,                0.61049,                 0.6416,                0.64704,                0.36874,                 1.4306,                 1.3416,                 1.7827,               0.005347,               0.005347,               0.005347
                     97,                  1.336,                 1.1381,                 1.5655,                0.71534,                0.61696,                0.68908,                0.38822,                 1.4565,                 1.5128,                 1.8375,              0.0052975,              0.0052975,              0.0052975
                     98,                 1.3247,                 1.1327,                 1.5823,                0.69475,                0.57018,                0.65493,                0.36557,                 1.4276,                 1.3974,                 1.7511,               0.005248,               0.005248,               0.005248
                     99,                 1.2914,                 1.0975,                  1.545,                0.69049,                0.64035,                0.68924,                0.39168,                 1.4494,                 1.2686,                 1.8351,              0.0051985,              0.0051985,              0.0051985
                    100,                  1.316,                 1.1135,                 1.5569,                0.69894,                0.62452,                0.69654,                0.39975,                 1.4594,                 1.3693,                 1.8263,               0.005149,               0.005149,               0.005149
                    101,                 1.2915,                 1.0883,                 1.5286,                0.70227,                0.62573,                0.69119,                0.40035,                 1.4655,                 1.2729,                  1.797,              0.0050995,              0.0050995,              0.0050995
                    102,                 1.3204,                 1.1124,                 1.5365,                0.69416,                0.65701,                0.69959,                0.40289,                  1.429,                 1.3361,                 1.7866,                0.00505,                0.00505,                0.00505
                    103,                 1.3055,                 1.1219,                 1.5589,                0.70127,                0.66667,                0.71668,                0.40987,                 1.4358,                 1.2887,                 1.7986,              0.0050005,              0.0050005,              0.0050005
                    104,                 1.2885,                 1.0789,                 1.5399,                0.74171,                0.62573,                0.70384,                0.40128,                 1.4212,                 1.2216,                 1.8184,               0.004951,               0.004951,               0.004951
                    105,                 1.2776,                 1.0811,                 1.5199,                0.72379,                0.62573,                0.70134,                0.39016,                 1.4477,                 1.2651,                 1.8153,              0.0049015,              0.0049015,              0.0049015
                    106,                 1.3126,                 1.0929,                 1.5499,                0.72579,                0.67836,                0.73389,                0.41625,                 1.4411,                 1.3152,                  1.834,               0.004852,               0.004852,               0.004852
